date,DJ,spprice,spdividend,spearnings,cpi,LRIR,ffrate,CPIrent,mktyield1yr,mktyield3yr,mktyield5yr,mktyield10yr,mktyield20yr,employeecomp,PCE,PS,newhousingunits,mktvalueprivatedebt,mktvaluegrossfeddebt,ratespread,BAA10yr,industrialprod,securitiesinbankcredit,commercialbankcredit,pctchangeTCC,nonrevolvingconsumercredit,m1,m2,incomeonassets 
1-Jun-1995,4465.14,539.35,13.36,34.43,152.5,6.17,6,157.5,5.64,5.8,5.93,6.17,6.59,3407.8,4977.5,6.5,123.4,3393.1,5167.5,0.17,1.73,71.743,892.8041,3302.6896,13.51,663.29048,1144.2,3545.5,256
1-Jul-1995,4556.09,557.37,13.44,34.68,152.5,6.28,5.85,157.9,5.59,5.89,6.01,6.28,6.74,3426.9,4970.2,6.9,129.1,3395.3,5143.5,0.43,1.76,71.4459,892.4315,3320.826,9.38,668.59571,1145.5,3569.7,258.6
1-Aug-1995,4708.47,559.11,13.51,34.93,152.9,6.49,5.74,158.2,5.75,6.1,6.24,6.49,6.92,3436.2,5005.3,6.6,135.8,3429,5175,0.75,1.7,72.38,898.5507,3348.2163,13.21,672.03631,1145.4,3585.2,261.6
1-Sep-1995,4610.56,578.77,13.58,35.18,153.2,6.2,5.8,158.5,5.62,5.89,6,6.2,6.65,3453.6,5020.5,6.6,122.4,3429.4,5192.5,0.4,1.73,72.6601,901.3896,3373.5137,18.73,677.58053,1142,3594.6,265
1-Oct-1995,4789.08,582.92,13.65,34.77,153.7,6.04,5.76,158.9,5.59,5.77,5.86,6.04,6.45,3470.3,5013.9,7,126.2,3463.4,5234.9,0.28,1.71,72.5428,899.2871,3380.5248,7.5,680.0781,1137.3,3602.3,268.6
1-Nov-1995,4755.48,595.53,13.72,34.37,153.6,5.93,5.8,159.3,5.43,5.57,5.69,5.93,6.33,3481.2,5055.6,6.4,107.2,3516,5270.8,0.13,1.75,72.7178,894.9232,3397.7205,20.08,695.42001,1134.1,3622.9,272.6
1-Dec-1995,5074.49,614.57,13.79,33.96,153.5,5.71,5.6,159.6,5.31,5.39,5.51,5.71,6.12,3488.1,5097.5,6,92.8,3511.7,5305.8,0.11,1.78,72.9672,892.7842,3413.3894,9.1,696.82427,1127.5,3653.3,276.8
1-Jan-1996,5117.12,614.42,13.89,33.99,154.4,5.65,5.56,160,5.09,5.2,5.36,5.65,6.11,3490.8,5085.7,6.5,90.7,3526.2,5307.9,0.09,1.82,72.5866,890.7861,3419.0223,13.18,703.27562,1123.5,3651.3,281.4
1-Feb-1996,5395.3,649.54,14,34.01,154.9,5.81,5.22,160.4,4.94,5.14,5.38,5.81,6.3,3531.9,5132.8,6.6,95.9,3503.4,5241.1,0.59,1.82,73.6389,899.0132,3431.6889,10.22,707.4964,1118.5,3647.5,285.8
1-Mar-1996,5485.62,647.07,14.1,34.04,155.7,6.27,5.31,160.6,5.34,5.79,5.97,6.27,6.74,3550.7,5173.3,6.4,116,3507.5,5296.2,0.96,1.76,73.5202,895.5758,3435.8616,8.86,710.09231,1122.6,3694,290
1-Apr-1996,5587.14,647.17,14.16,34.33,156.3,6.51,5.22,160.9,5.54,6.11,6.3,6.51,6.98,3563.5,5208,5.5,146.6,3438.6,5239.9,1.29,1.68,74.2664,896.9495,3461.9437,9.44,715.12151,1124.8,3720.6,294
1-May-1996,5569.07,661.23,14.21,34.62,156.6,6.74,5.24,161.2,5.64,6.27,6.48,6.74,7.11,3585.6,5223.8,6.5,143.9,3435.1,5239.3,1.5,1.56,74.8145,900.6057,3467.545,10.38,720.4539,1116.5,3690.1,297.9
1-Jun-1996,5643.17,668.5,14.27,34.91,156.7,6.91,5.27,161.7,5.81,6.49,6.69,6.91,7.22,3620.7,5229.8,6.9,138,3446.8,5294.8,1.64,1.49,75.3779,899.7709,3478.2905,9.91,726.68765,1115.2,3721,301.6
1-Jul-1996,5654.62,644.07,14.4,35.27,157,6.87,5.4,162.2,5.85,6.45,6.64,6.87,7.14,3622.4,5251.9,6.5,137.5,3458.5,5311.5,1.47,1.48,75.3754,899.7736,3474.6762,10.94,732.63035,1112.4,3734.1,305.1
1-Aug-1996,5528.91,662.68,14.53,35.64,157.3,6.64,5.22,162.5,5.67,6.21,6.39,6.64,6.97,3646.5,5275,6.4,144.2,3457.3,5303.1,1.42,1.54,75.7568,895.8174,3489.2494,8.52,737.20989,1101.6,3741.6,308.5
1-Sep-1996,5616.2,674.88,14.66,36,157.8,6.83,5.3,162.9,5.83,6.41,6.6,6.83,7.17,3672.8,5296.6,6.4,128.7,3474.7,5357.4,1.53,1.52,76.2304,895.193,3519.4277,4.69,738.98695,1096.2,3744.2,311.7
1-Oct-1996,5882.16,701.46,14.74,36.91,158.3,6.53,5.24,163.3,5.55,6.08,6.27,6.53,6.9,3678.8,5328.5,6.1,130.8,3525.4,5436.7,1.29,1.54,76.2193,895.134,3554.5238,5.94,740.89448,1085.7,3758.7,314.8
1-Nov-1996,6029.38,735.67,14.82,37.82,158.6,6.2,5.31,163.7,5.42,5.82,5.97,6.2,6.58,3703.6,5351.2,6.2,111.5,3594.1,5529.3,0.89,1.59,76.8941,896.89,3580.0993,10.8,744.91043,1083.5,3797.2,317.7
1-Dec-1996,6521.7,743.25,14.9,38.73,158.6,6.3,5.29,164,5.47,5.91,6.07,6.3,6.65,3730.4,5378.6,6.1,93.1,3551.5,5496.2,1.01,1.59,77.3731,893.14,3603.1365,10.64,745.92052,1081.3,3839.8,320.4
1-Jan-1997,6448.26,766.22,14.95,39.23,159.1,6.58,5.25,164.4,5.61,6.16,6.33,6.58,6.91,3746.3,5411.1,5.9,82.2,3512.2,5471.7,1.33,1.51,77.5138,899.3934,3615.9145,4.72,747.89502,1081.2,3839.5,322.9
1-Feb-1997,6813.08,798.39,15.01,39.74,159.6,6.42,5.19,164.8,5.53,6.03,6.2,6.42,6.77,3777.9,5434,6,94.7,3537,5491.6,1.23,1.52,78.4246,900.775,3628.0119,3.32,750.13726,1078.8,3835.1,325.5
1-Mar-1997,6877.73,792.16,15.06,40.24,160,6.69,5.39,165.1,5.8,6.38,6.54,6.69,7.05,3804.9,5454.2,6.1,120.4,3522.9,5464.2,1.3,1.49,78.9266,912.9859,3652.3728,2.18,752.19025,1072.5,3873.2,328.2
1-Apr-1997,6583.47,763.93,15.09,40.34,160.2,6.89,5.51,165.5,5.99,6.61,6.76,6.89,7.2,3816.5,5459.3,6.2,142.3,3446.7,5458.3,1.38,1.45,78.9924,927.9978,3698.7626,9.44,762.22281,1063.9,3905.7,330.9
1-May-1997,7008.99,833.09,15.13,40.45,160.1,6.71,5.5,165.9,5.87,6.42,6.57,6.71,7.02,3834.9,5460.2,6.5,136.3,3485.1,5468.6,1.21,1.49,79.4411,924.356,3721.1488,4.32,764.19731,1063.8,3869.4,333.6
1-Jun-1997,7331.04,876.29,15.16,40.55,160.3,6.49,5.56,166.4,5.69,6.24,6.38,6.49,6.84,3855.5,5494.2,6.3,140.4,3470.7,5520.4,0.93,1.53,79.8048,929.4785,3742.188,3.92,767.29234,1066.1,3899.5,336.3
1-Jul-1997,7672.79,925.29,15.22,40.58,160.5,6.22,5.52,166.8,5.54,6,6.12,6.22,6.56,3873.4,5548.8,5.8,134.6,3542,5604.5,0.7,1.53,80.48,938.0897,3758.0063,5.54,767.88568,1065.5,3918.5,339
1-Aug-1997,8222.61,927.24,15.27,40.61,160.8,6.3,5.54,167.3,5.56,6.06,6.16,6.3,6.65,3907.8,5587,5.7,126.5,3509.5,5576,0.76,1.52,81.2862,935.0072,3775.3225,5.06,769.77446,1075.3,3953.2,341.8
1-Sep-1997,7622.42,937.02,15.33,40.64,161.2,6.21,5.54,167.8,5.52,5.98,6.11,6.21,6.56,3927.7,5601.7,5.9,139.2,3525.1,5623.9,0.67,1.49,82.038,948.6355,3810.9398,6.88,772.91257,1066.9,3961.5,344.5
1-Oct-1997,7945.25,951.16,15.39,40.33,161.6,6.03,5.5,168.2,5.46,5.84,5.93,6.03,6.38,3958.9,5637.7,5.9,139,3561.3,5678.3,0.53,1.54,82.7657,957.4137,3835.0449,7.15,777.34511,1065.6,3977.2,347.3
1-Nov-1997,7442.08,938.92,15.44,40.03,161.5,5.88,5.52,168.7,5.46,5.76,5.8,5.88,6.2,4000.5,5661.1,6.1,112.4,3581,5713,0.36,1.54,83.4321,978.9046,3879.4161,2.81,777.64938,1070.9,4015.8,350.1
1-Dec-1997,7823.12,962.37,15.5,39.72,161.3,5.81,5.5,169.1,5.53,5.74,5.77,5.81,6.07,4017.8,5692.1,6.1,106,3569.4,5777,0.31,1.51,83.7826,985.4574,3905.5152,11.25,784.75177,1072.3,4055.1,352.9
1-Jan-1998,7908.24,963.36,15.55,39.66,161.6,5.54,5.56,169.5,5.24,5.38,5.42,5.54,5.88,4049.8,5689.9,7,91.2,3598.7,5808.6,-0.02,1.65,84.1656,1006.0422,3931.6706,-4.27,782.10157,1074,4062.5,355.7
1-Feb-1998,7906.5,1023.74,15.6,39.6,161.9,5.57,5.51,169.9,5.31,5.43,5.49,5.57,5.96,4076.6,5723.8,7,101.1,3604.8,5805.5,0.06,1.68,84.3048,1014.8974,3957.2407,3.91,785.44843,1077.8,4080.1,358
1-Mar-1998,8545.71,1076.83,15.64,39.54,162.2,5.65,5.49,170.3,5.39,5.57,5.61,5.65,6.01,4098.3,5750.3,7.1,132.6,3614.5,5817.4,0.16,1.67,84.3416,1031.9112,3988.9767,7.76,791.45593,1076.9,4131.7,359.7
1-Apr-1998,8799.8,1112.2,15.75,39.35,162.5,5.64,5.45,170.7,5.38,5.58,5.61,5.64,6,4118.9,5788.1,6.9,144.9,3526,5771.7,0.19,1.69,84.6263,1022.3134,4004.9729,24.81,799.54946,1076.5,4174.6,360.9
1-May-1998,9063.36,1108.42,15.85,39.16,162.8,5.65,5.49,171.1,5.44,5.61,5.63,5.65,6.01,4150.6,5837.9,6.6,143.3,3548.5,5801.3,0.16,1.65,85.1839,1031.9699,4023.6501,2.32,803.24674,1079.1,4144,361.5
1-Jun-1998,8899.95,1108.39,15.95,38.97,163,5.5,5.56,171.7,5.41,5.52,5.52,5.5,5.8,4167,5871.7,6.5,159.6,3529.3,5866.6,-0.06,1.63,84.6809,1026.171,4032.9041,9.56,812.39187,1076.3,4174.6,361.7
1-Jul-1998,8952.01,1156.58,16.02,38.68,163.2,5.46,5.54,172.2,5.36,5.47,5.46,5.46,5.78,4187.2,5890,6.6,156,3516.4,5833.1,-0.08,1.69,84.3448,1029.8876,4036.1212,5.92,820.16691,1075.1,4193.2,361.3
1-Aug-1998,8883.29,1074.62,16.08,38.38,163.4,5.34,5.55,172.8,5.21,5.24,5.27,5.34,5.66,4224.8,5925,6.5,147.5,3608.4,5967.1,-0.21,1.8,86.0846,1047.2324,4083.3971,5.17,822.24604,1075.9,4220.3,360.4
1-Sep-1998,7539.06,1020.64,16.14,38.09,163.6,4.81,5.51,173.4,4.71,4.62,4.62,4.81,5.38,4240.2,5965.6,6.1,141.5,3604.9,6017.5,-0.7,2.28,85.9945,1052.8245,4119.1092,9.19,828.67404,1079.9,4254.4,359
1-Oct-1998,7842.62,1032.47,16.17,37.96,164,4.53,5.07,173.9,4.12,4.18,4.18,4.53,5.3,4262.1,5998.8,5.9,155.5,3603.4,6020.2,-0.54,2.65,86.5967,1072.5301,4179.0345,6.96,833.10733,1086,4291.4,357
1-Nov-1998,8592.11,1144.43,16.18,37.84,164,4.83,4.83,174.5,4.53,4.57,4.54,4.83,5.48,4293.5,6015.4,6,124.2,3598.1,6028,0,2.51,86.5114,1093.9003,4247.2101,2.6,837.2349,1094.9,4345.9,354.5
1-Dec-1998,9116.55,1190.05,16.2,37.71,163.9,4.65,4.68,174.9,4.52,4.48,4.45,4.65,5.36,4310.4,6070.5,5.5,119.6,3571.9,6035.8,-0.03,2.58,86.8608,1095.91,4262.3649,10.7,839.58166,1095,4399.6,351.5
1-Jan-1999,9181.43,1248.77,16.28,37.93,164.3,4.72,4.63,175.3,4.51,4.61,4.6,4.72,5.45,4342.2,6073.9,6.1,106.8,3562.7,6042.3,0.09,2.57,87.2277,1097.6772,4256.9898,8.65,846.05993,1098.1,4409.5,347.9
1-Feb-1999,9358.82,1246.58,16.37,38.16,164.5,5,4.76,175.6,4.7,4.9,4.91,5,5.66,4373.1,6099.2,6,110.2,3480.1,5925.4,0.24,2.39,87.7266,1092.2151,4243.3399,8.45,855.86056,1096.7,4418.7,345.2
1-Mar-1999,9306.57,1281.66,16.45,38.38,165,5.23,4.81,176,4.78,5.11,5.14,5.23,5.87,4378.5,6133,5.6,147.3,3495,5947.5,0.42,2.3,87.9203,1100.7497,4254.5157,7.96,865.7216,1096.6,4455.6,343.3
1-Apr-1999,9786.16,1334.76,16.45,39.26,166.2,5.18,4.74,176.4,4.69,5.03,5.08,5.18,5.82,4394.2,6199.5,4.7,144.6,3401.3,5876.5,0.44,2.3,88.1153,1100.8299,4275.301,5.62,871.93615,1101.6,4501.4,342.2
1-May-1999,10789.04,1332.07,16.45,40.14,166.2,5.54,4.74,176.7,4.85,5.33,5.44,5.54,6.08,4412.9,6232.1,4.4,153.2,3362.2,5837.9,0.8,2.18,88.6554,1102.8026,4283.4247,8.62,879.76892,1103.8,4464.1,342
1-Jun-1999,10559.75,1322.55,16.45,41.02,166.2,5.9,4.76,177.1,5.1,5.7,5.81,5.9,6.36,4420.9,6260.3,4.3,149.4,3314.2,5848.4,1.14,2.12,88.5958,1113.2216,4307.9622,9.13,884.70458,1099.8,4494.7,342.6
1-Jul-1999,10970.81,1380.99,16.51,42,166.7,5.79,4.99,177.5,5.03,5.62,5.68,5.79,6.28,4449.1,6287.6,4.4,152.6,3308.2,5820.7,0.8,2.16,89.1235,1116.7635,4309.6096,10.6,891.38222,1099.1,4519.6,344.2
1-Aug-1999,10655.15,1327.49,16.58,42.98,167.1,5.94,5.07,177.9,5.2,5.77,5.84,5.94,6.43,4475.5,6331.9,4.3,152.9,3314.6,5832.3,0.87,2.21,89.5116,1122.3718,4337.5579,8.72,899.69768,1099.2,4539.4,346.6
1-Sep-1999,10829.28,1318.17,16.64,43.96,167.9,5.92,5.22,178.4,5.25,5.75,5.8,5.92,6.5,4496.4,6386.5,3.7,140.3,3272.4,5828.5,0.7,2.28,89.1361,1127.6299,4377.7983,6.25,904.1727,1096.5,4553.1,349.8
1-Oct-1999,10336.96,1300.01,16.66,45.36,168.2,6.11,5.2,178.8,5.43,5.94,6.03,6.11,6.66,4535.5,6411.4,4,142.9,3273.3,5830.4,0.91,2.27,90.2842,1135.8363,4417.5549,4.94,909.14029,1103.3,4574.8,354
1-Nov-1999,10729.87,1391,16.67,46.77,168.3,6.03,5.42,179.8,5.55,5.92,5.97,6.03,6.48,4576.7,6448.7,4.1,127.4,3255.3,5814.4,0.61,2.12,90.7631,1131.3103,4470.3464,6.37,915.23259,1110.7,4610.2,358.9
1-Dec-1999,10877.81,1428.68,16.69,48.17,168.3,6.28,5.3,180.3,5.84,6.14,6.19,6.28,6.69,4640,6541,3.7,113.6,3281.5,5852.5,0.98,1.91,91.4926,1144.5412,4529.4558,4.54,920.40949,1122.2,4664.5,364.8
1-Jan-2000,11497.12,1425.59,16.71,49.1,168.8,6.66,5.45,181.1,6.12,6.49,6.58,6.66,6.86,4724.5,6542.9,4.5,104,3168.6,5777.2,1.21,1.67,91.4251,1147.2425,4549.7143,5.81,923.67363,1122.1,4672.6,371.4
1-Feb-2000,10940.54,1388.87,16.74,50.02,169.8,6.52,5.73,181.5,6.22,6.65,6.68,6.52,6.54,4756.4,6625.3,4,119.7,3206,5835.2,0.79,1.77,91.7357,1140.6128,4567.9959,8.32,931.85273,1108.6,4674.4,377.1
1-Mar-2000,10128.31,1442.21,16.76,50.95,171.2,6.26,5.85,182,6.22,6.53,6.5,6.26,6.38,4773.6,6686.5,3.8,133.4,3274.5,5926.6,0.41,2.11,92.0933,1153.5602,4605.2905,9.5,938.93972,1107.5,4736,381.9
1-Apr-2000,10921.93,1461.36,16.74,51.27,171.3,5.99,6.02,182.3,6.15,6.36,6.26,5.99,6.18,4779.1,6679.1,4.3,149.5,3150,5813.7,-0.03,2.41,92.6838,1159.8397,4654.7021,6.98,944.7918,1115.6,4806.1,385.8
1-May-2000,10733.92,1418.48,16.72,51.6,171.5,6.44,6.27,182.7,6.33,6.77,6.69,6.44,6.55,4760.8,6709.7,4.3,152.9,3075.9,5760,0.17,2.46,92.9376,1164.5086,4704.9695,9.92,951.65078,1104.9,4732.3,388.8
1-Jun-2000,10522.34,1461.96,16.7,51.92,172.4,6.1,6.53,183.2,6.17,6.43,6.3,6.1,6.28,4797.3,6746.9,4.3,146.3,3075.2,5839.8,-0.43,2.38,93.0076,1170.2005,4735.4302,19.73,970.38949,1102.6,4757.7,390.9
1-Jul-2000,10447.9,1473,16.58,52.51,172.8,6.05,6.54,183.9,6.08,6.28,6.18,6.05,6.2,4857.3,6768.5,4.7,135,3049.9,5832.1,-0.49,2.3,92.8458,1178.7048,4756.8619,15.06,982.82443,1103.5,4773.9,392.2
1-Aug-2000,10521.98,1485.46,16.47,53.11,172.8,5.83,6.5,184.6,6.18,6.17,6.06,5.83,6.02,4866.8,6802.8,4.8,141.4,3073,5883.8,-0.67,2.43,92.5972,1176.2508,4789.0264,16.1,995.59351,1100.2,4804.4,392.5
1-Sep-2000,11215.1,1468.05,16.35,53.7,173.7,5.8,6.52,185.3,6.13,6.02,5.93,5.8,6.09,4889.8,6888.6,4.1,128.9,3034.5,5869.1,-0.72,2.55,92.9653,1181.7734,4820.9481,4.57,1007.004,1099.7,4840,391.8
